"sales_order_number","customer_id","order_date","shipping_method","terms","web_order","subtotal","total","order_weight","first_order_month","months_since_first_order"
28393,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,374.5,374.5,0,2023-01-01,1
28395,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,177.8,177.8,0,2023-01-01,1
28398,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,757.4,757.4,0,2023-01-01,1
28400,"S046-SPOC",2023-02-14,"CST-D","NET30",FALSE,2330.02,2330.02,0,2023-01-01,1
28401,"S025-SAKAI",2023-02-14,"MWS-T","NET30",FALSE,6103.48,6103.48,0,2023-01-01,1
28402,"S025-SAKAI",2023-02-14,"MWS-T","NET30",FALSE,6103.48,6103.48,0,2023-01-01,1
28403,"S025-SAKAI",2023-02-14,"MWS-T","NET30",FALSE,6103.48,6103.48,0,2023-01-01,1
28404,"S025-SAKAI",2023-02-14,"MWS-T","NET30",FALSE,6103.48,6103.48,0,2023-01-01,1
28405,"S025-SAKAI",2023-02-14,"MWS-T","NET30",FALSE,6103.48,6103.48,0,2023-01-01,1
28418,"P014-PRMPT",2023-02-14,NA,"NET30",FALSE,322.1,322.1,0,2023-01-01,1
28396,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,172.9,172.9,0,2023-01-01,1
28397,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,688.8,688.8,0,2023-01-01,1
28411,"S002-SREIL",2023-02-14,NA,"NET30",FALSE,2212.9,2212.9,0,2023-01-01,1
28413,"L010-LEGAC",2023-02-14,NA,"NET30",FALSE,1296.6,1296.6,0,2023-02-01,0
28414,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,580,580,0,2023-01-01,1
28417,"S038-STLKI",2023-02-14,NA,"NET60",FALSE,49300.5,49300.5,0,2023-01-01,1
28420,"C006-C&DTE",2023-02-14,"MWS-T","NET30",FALSE,479.19,479.19,0,2023-01-01,1
28423,"S046-SPOC",2023-02-14,"CST-D","NET30",FALSE,137.5,137.5,0,2023-01-01,1
28424,"S046-SPOC",2023-02-14,"CST-D","NET30",FALSE,137.5,137.5,0,2023-01-01,1
28425,"V007-VNDRL",2023-02-14,NA,"NET30",FALSE,87.52,87.52,0,2023-01-01,1
28427,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,3536.9,3536.9,0,2023-01-01,1
28428,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,4281,4281,0,2023-01-01,1
28429,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,13825.35,13825.35,0,2023-01-01,1
28430,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,1381.25,1381.25,0,2023-01-01,1
28431,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,1137.04,1137.04,0,2023-01-01,1
28432,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,17654.4,17654.4,0,2023-01-01,1
28433,"H031-HYPER",2023-02-14,"CPICK",NA,FALSE,139.84,139.84,0,2023-02-01,0
28434,"K007-KENWO",2023-02-14,"MWS-T","NET30",FALSE,1132,1132,0,2023-01-01,1
28435,"A045-AFS",2023-02-14,NA,NA,FALSE,7880.8,7880.8,191.8,2023-01-01,1
28448,"M030-MORGO",2023-02-15,"MWS-T","NET45",FALSE,5518.8,5518.8,0,2023-01-01,1
28449,"V004-VIBRO",2023-02-15,"WWE","NET30",FALSE,2118,2118,0,2023-02-01,0
28451,"M030-MORGO",2023-02-15,"MWS-T","NET45",FALSE,884,884,0,2023-01-01,1
28453,"M030-MORGO",2023-02-15,"MWS-T","NET45",FALSE,2937,2937,0,2023-01-01,1
28493,"M026-MIURA",2023-02-17,"MWS-T","NET30",FALSE,3679.44,3679.44,0,2023-01-01,1
28437,"S038-STLKI",2023-02-14,"MWS-T","NET60",FALSE,1520,1520,0,2023-01-01,1
28438,"S046-SPOC",2023-02-14,"CST-D","NET30",FALSE,2575.52,2575.52,0,2023-01-01,1
28439,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,1142.4,1142.4,0,2023-01-01,1
28441,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,188.3,188.3,0,2023-01-01,1
28444,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,1090.6,1090.6,0,2023-01-01,1
28446,"M030-MORGO",2023-02-14,"MWS-T","NET45",FALSE,188.3,188.3,0,2023-01-01,1
28463,"M030-MORGO",2023-02-16,"MWS-T","NET45",FALSE,2900,2900,0,2023-01-01,1
28472,"K009-KOMAT",2023-02-17,NA,"NET30",FALSE,5050,5050,0,2023-02-01,0
28494,"M026-MIURA",2023-02-17,"MWS-T","NET30",FALSE,3679.44,3679.44,0,2023-01-01,1
28495,"M030-MORGO",2023-02-17,"MWS-T","NET45",FALSE,1604,1604,0,2023-01-01,1
28497,"H026-HUSSM",2023-02-17,"CST-D","NET30",FALSE,2185.6,2185.6,0,2023-01-01,1
28498,"M030-MORGO",2023-02-17,"MWS-T","NET45",FALSE,2299.5,2299.5,0,2023-01-01,1
28462,"M030-MORGO",2023-02-16,"MWS-T","NET45",FALSE,699,699,0,2023-01-01,1
28464,"M030-MORGO",2023-02-16,"MWS-T","NET45",FALSE,838.8,838.8,0,2023-01-01,1
28465,"M030-MORGO",2023-02-16,"MWS-T","NET45",FALSE,699,699,0,2023-01-01,1
28467,"M030-MORGO",2023-02-16,NA,"NET45",FALSE,4209.6,4209.6,0,2023-01-01,1
28468,"M030-MORGO",2023-02-16,NA,"NET45",FALSE,2900,2900,0,2023-01-01,1
28469,"M030-MORGO",2023-02-16,"MWS-T","NET45",FALSE,5518.8,5518.8,0,2023-01-01,1
28471,"F022-F&D",2023-02-16,"CPICK",NA,FALSE,227.4,227.4,0,2023-01-01,1
28474,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2267.2,2267.2,0,2023-02-01,0
28477,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2267.2,2267.2,0,2023-02-01,0
28479,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2267.2,2267.2,0,2023-02-01,0
28480,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2267.2,2267.2,0,2023-02-01,0
28483,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2365.5,2365.5,0,2023-02-01,0
28484,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2365.5,2365.5,0,2023-02-01,0
28466,"M030-MORGO",2023-02-16,"MWS-T","NET45",FALSE,729.6,729.6,0,2023-01-01,1
28470,"L005-LBGSY",2023-02-16,"MWS-T","NET30",FALSE,382.5,382.5,0,2023-01-01,1
28485,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2365.5,2365.5,0,2023-02-01,0
28487,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2365.5,2365.5,0,2023-02-01,0
28491,"H026-HUSSM",2023-02-17,"CST-D","NET30",FALSE,1779.85,1779.85,0,2023-01-01,1
28492,"M026-MIURA",2023-02-17,"MWS-T","NET30",FALSE,3679.44,3679.44,0,2023-01-01,1
28496,"M030-MORGO",2023-02-17,"MWS-T","NET45",FALSE,1604,1604,0,2023-01-01,1
28500,"M030-MORGO",2023-02-17,"MWS-T","NET45",FALSE,2406,2406,0,2023-01-01,1
28501,"V007-VNDRL",2023-02-17,NA,"NET30",FALSE,220,220,0,2023-01-01,1
28531,"A050-ALLVA",2023-02-20,NA,NA,FALSE,4597.65,4597.65,0,2023-01-01,1
28532,"N012-NICHF",2023-02-20,"MWS-T","NET30",FALSE,538.5,538.5,0,2023-01-01,1
28533,"V007-VNDRL",2023-02-20,NA,"NET30",FALSE,330,330,0,2023-01-01,1
28475,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2267.2,2267.2,0,2023-02-01,0
28476,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2267.2,2267.2,0,2023-02-01,0
28478,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2267.2,2267.2,0,2023-02-01,0
28481,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2040.48,2040.48,0,2023-02-01,0
28482,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2365.5,2365.5,0,2023-02-01,0
28486,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2365.5,2365.5,0,2023-02-01,0
28488,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2365.5,2365.5,0,2023-02-01,0
28489,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2365.5,2365.5,0,2023-02-01,0
28490,"T026-TALOS",2023-02-17,"MWS-T","NET30",FALSE,2365.5,2365.5,0,2023-02-01,0
28499,"M030-MORGO",2023-02-17,"MWS-T","NET45",FALSE,1604,1604,0,2023-01-01,1
28502,"F022-F&D",2023-02-20,"CPICK",NA,FALSE,146.26,146.26,0,2023-01-01,1
28505,"L012-LOZIE",2023-02-20,"CST-D","NET30",FALSE,40080,40080,0,2023-02-01,0
28510,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,177.8,177.8,0,2023-01-01,1
28511,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,172.9,172.9,0,2023-01-01,1
28515,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,666.4,666.4,0,2023-01-01,1
28516,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,572.6,572.6,0,2023-01-01,1
28518,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,142.8,142.8,0,2023-01-01,1
28519,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,142.8,142.8,0,2023-01-01,1
28523,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,151.9,151.9,0,2023-01-01,1
28524,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,178.5,178.5,0,2023-01-01,1
28525,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,158.9,158.9,0,2023-01-01,1
28526,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,818.3,818.3,0,2023-01-01,1
28528,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,543.2,543.2,0,2023-01-01,1
28503,"F022-F&D",2023-02-20,"CPICK",NA,FALSE,1413.2,1413.2,0,2023-01-01,1
28504,"F022-F&D",2023-02-20,"CPICK",NA,FALSE,300,300,0,2023-01-01,1
28534,"S002-SREIL",2023-02-20,NA,"NET30",FALSE,2587.2,2587.2,0,2023-01-01,1
28535,"S002-SREIL",2023-02-20,NA,"NET30",FALSE,5681.5,5681.5,0,2023-01-01,1
28536,"S002-SREIL",2023-02-20,NA,"NET30",FALSE,5681.5,5681.5,0,2023-01-01,1
28537,"S002-SREIL",2023-02-20,NA,"NET30",FALSE,1431.24,1431.24,0,2023-01-01,1
28538,"S002-SREIL",2023-02-20,NA,"NET30",FALSE,222.08,222.08,0,2023-01-01,1
28540,"M030-MORGO",2023-02-21,"MWS-T","NET45",FALSE,1142.4,1142.4,0,2023-01-01,1
28541,"S046-SPOC",2023-02-21,"CST-D","NET30",FALSE,21066.98,21066.98,0,2023-01-01,1
28545,"C006-C&DTE",2023-02-21,"MWS-T","NET30",FALSE,274,274,0,2023-01-01,1
28546,"M030-MORGO",2023-02-21,"MWS-T","NET45",FALSE,4104,4104,0,2023-01-01,1
28548,"R024-RAINB",2023-02-21,"CST-D","NET30",FALSE,9.19,9.19,0,2023-01-01,1
28506,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,1468.6,1468.6,0,2023-01-01,1
28507,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,1468.6,1468.6,0,2023-01-01,1
28508,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,1283.1,1283.1,0,2023-01-01,1
28509,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,854.1,854.1,0,2023-01-01,1
28512,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,688.8,688.8,0,2023-01-01,1
28513,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,757.4,757.4,0,2023-01-01,1
28514,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,389.9,389.9,0,2023-01-01,1
28517,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,599.2,599.2,0,2023-01-01,1
28520,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,215.6,215.6,0,2023-01-01,1
28521,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,177.8,177.8,0,2023-01-01,1
28522,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,172.9,172.9,0,2023-01-01,1
28527,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,219.8,219.8,0,2023-01-01,1
28529,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,374.5,374.5,0,2023-01-01,1
28530,"M030-MORGO",2023-02-20,"MWS-T","NET45",FALSE,1007.3,1007.3,0,2023-01-01,1
28551,"K007-KENWO",2023-02-22,"MWS-T","NET30",FALSE,4070.88,4070.88,0,2023-01-01,1
28552,"C054",2023-02-22,NA,"NET45",FALSE,311.3,311.3,0,2023-02-01,0
28555,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,527.55,527.55,0,2023-01-01,1
28556,"N016-NANOL",2023-02-22,NA,"NET30",FALSE,2280,2280,0,2023-01-01,1
28557,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,168.8,168.8,0,2023-01-01,1
28560,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,461.76,461.76,0,2023-01-01,1
28561,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,199.8,199.8,0,2023-01-01,1
28565,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,1689.8,1689.8,0,2023-01-01,1
28570,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,168.8,168.8,0,2023-01-01,1
28571,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,990.92,990.92,0,2023-01-01,1
28539,"B025-BANKP",2023-02-21,NA,"NET30",FALSE,673.3,673.3,0,2023-02-01,0
28542,"M030-MORGO",2023-02-21,NA,"NET45",FALSE,16632,16632,0,2023-01-01,1
28543,"M030-MORGO",2023-02-21,"MWS-T","NET45",FALSE,3403.4,3403.4,0,2023-01-01,1
28544,"C006-C&DTE",2023-02-21,"MWS-T","NET30",FALSE,7494.3,7494.3,0,2023-01-01,1
28547,"F022-F&D",2023-02-21,"CPICK",NA,FALSE,1050,1050,0,2023-01-01,1
28549,"R024-RAINB",2023-02-21,"CST-D","NET30",FALSE,450.31,450.31,0,2023-01-01,1
28550,"F022-F&D",2023-02-22,"CPICK",NA,FALSE,2076.4,2076.4,0,2023-01-01,1
28553,"B025-BANKP",2023-02-22,NA,"NET30",FALSE,2503.8,2503.8,0,2023-02-01,0
28554,"F022-F&D",2023-02-22,"CPICK",NA,FALSE,450,450,0,2023-01-01,1
28558,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,168.2,168.2,0,2023-01-01,1
28559,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,609,609,0,2023-01-01,1
28562,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,2288.7,2288.7,0,2023-01-01,1
28563,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,149.28,149.28,0,2023-01-01,1
28564,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,519.52,519.52,0,2023-01-01,1
28566,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,112,112,0,2023-01-01,1
28567,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,2754.6,2754.6,0,2023-01-01,1
28568,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,365.28,365.28,0,2023-01-01,1
28569,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,1071.36,1071.36,0,2023-01-01,1
28572,"M026-MIURA",2023-02-22,"MWS-T","NET30",FALSE,1822.4,1822.4,0,2023-01-01,1
28577,"F022-F&D",2023-02-23,"CPICK",NA,FALSE,303.9,303.9,0,2023-01-01,1
28582,"S038-STLKI",2023-02-23,"MWS-T","NET60",FALSE,13776,13776,0,2023-01-01,1
28586,"F022-F&D",2023-02-23,"CPICK",NA,FALSE,750,750,0,2023-01-01,1
28588,"V007-VNDRL",2023-02-23,NA,"NET30",FALSE,534.96,534.96,0,2023-01-01,1
28591,"S046-SPOC",2023-02-24,"CST-D","NET30",FALSE,4452,4452,0,2023-01-01,1
28573,"M030-MORGO",2023-02-22,NA,"NET45",FALSE,2772,2772,0,2023-01-01,1
28574,"R029-RUSTI",2023-02-22,NA,NA,FALSE,3000,3000,0,2023-01-01,1
28575,"W007-WAHSE",2023-02-23,NA,NA,FALSE,0,0,0,2023-01-01,1
28576,"W007-WAHSE",2023-02-23,NA,NA,FALSE,10400,10400,0,2023-01-01,1
28578,"M030-MORGO",2023-02-23,"MWS-T","NET45",FALSE,2406,2406,0,2023-01-01,1
28579,"M030-MORGO",2023-02-23,"MWS-T","NET45",FALSE,2096.4,2096.4,0,2023-01-01,1
28580,"M030-MORGO",2023-02-23,NA,"NET45",FALSE,4505,4505,0,2023-01-01,1
28581,"M030-MORGO",2023-02-23,NA,"NET45",FALSE,4505,4505,0,2023-01-01,1
28583,"S038-STLKI",2023-02-23,"MWS-T","NET60",FALSE,229,229,0,2023-01-01,1
28584,"S038-STLKI",2023-02-23,"MWS-T","NET60",FALSE,1620,1620,0,2023-01-01,1
28585,"S038-STLKI",2023-02-23,"MWS-T","NET60",FALSE,15946.5,15946.5,0,2023-01-01,1
28587,"V007-VNDRL",2023-02-23,NA,"NET30",FALSE,891.6,891.6,0,2023-01-01,1
28589,"S046-SPOC",2023-02-24,"CST-D","NET30",FALSE,1580,1580,0,2023-01-01,1
28590,"S046-SPOC",2023-02-24,"CST-D","NET30",FALSE,161.4,161.4,0,2023-01-01,1
28592,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,1283.1,1283.1,0,2023-01-01,1
28593,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,854.1,854.1,0,2023-01-01,1
28594,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,1142.4,1142.4,0,2023-01-01,1
28595,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,1468.6,1468.6,0,2023-01-01,1
28596,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,1468.6,1468.6,0,2023-01-01,1
28597,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,177.8,177.8,0,2023-01-01,1
28599,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,688.8,688.8,0,2023-01-01,1
28603,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,151.9,151.9,0,2023-01-01,1
28604,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,178.5,178.5,0,2023-01-01,1
28598,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,172.9,172.9,0,2023-01-01,1
28600,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,757.4,757.4,0,2023-01-01,1
28601,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,177.8,177.8,0,2023-01-01,1
28602,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,172.9,172.9,0,2023-01-01,1
28605,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,158.9,158.9,0,2023-01-01,1
28608,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,543.2,543.2,0,2023-01-01,1
28610,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,1007.3,1007.3,0,2023-01-01,1
28611,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,389.9,389.9,0,2023-01-01,1
28613,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,572.6,572.6,0,2023-01-01,1
28614,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,599.2,599.2,0,2023-01-01,1
28617,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,215.6,215.6,0,2023-01-01,1
28619,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,111.3,111.3,0,2023-01-01,1
28606,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,818.3,818.3,0,2023-01-01,1
28607,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,219.8,219.8,0,2023-01-01,1
28609,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,374.5,374.5,0,2023-01-01,1
28612,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,666.4,666.4,0,2023-01-01,1
28615,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,142.8,142.8,0,2023-01-01,1
28616,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,142.8,142.8,0,2023-01-01,1
28618,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,188.3,188.3,0,2023-01-01,1
28620,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,101.5,101.5,0,2023-01-01,1
28623,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,188.3,188.3,0,2023-01-01,1
28624,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,263.2,263.2,0,2023-01-01,1
28637,"C006-C&DTE",2023-02-24,"MWS-T","NET30",FALSE,98.05,98.05,0,2023-01-01,1
28640,"H026-HUSSM",2023-02-24,"CST-D","NET30",FALSE,17569,17569,0,2023-01-01,1
28642,"M030-MORGO",2023-02-27,NA,"NET45",FALSE,16632,16632,0,2023-01-01,1
28621,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,1090.6,1090.6,0,2023-01-01,1
28622,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,744.8,744.8,0,2023-01-01,1
28625,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,3997.75,3997.75,0,2023-01-01,1
28626,"M030-MORGO",2023-02-24,NA,"NET45",FALSE,4905,4905,0,2023-01-01,1
28627,"M030-MORGO",2023-02-24,NA,"NET45",FALSE,4862,4862,0,2023-01-01,1
28628,"M030-MORGO",2023-02-24,NA,"NET45",FALSE,2970,2970,0,2023-01-01,1
28629,"M030-MORGO",2023-02-24,NA,"NET45",FALSE,1494,1494,0,2023-01-01,1
28630,"M030-MORGO",2023-02-24,NA,"NET45",FALSE,1676,1676,0,2023-01-01,1
28631,"M030-MORGO",2023-02-24,NA,"NET45",FALSE,2772,2772,0,2023-01-01,1
28632,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,17335.6,17335.6,0,2023-01-01,1
28633,"M030-MORGO",2023-02-24,"MWS-T","NET45",FALSE,1994.4,1994.4,0,2023-01-01,1
28634,"M030-MORGO",2023-02-24,NA,"NET45",FALSE,4630,4630,0,2023-01-01,1
28635,"M030-MORGO",2023-02-24,NA,"NET45",FALSE,403.84,403.84,0,2023-01-01,1
28636,"C006-C&DTE",2023-02-24,"MWS-T","NET30",FALSE,175.65,175.65,0,2023-01-01,1
28638,"C006-C&DTE",2023-02-24,"MWS-T","NET30",FALSE,69,69,0,2023-01-01,1
28639,"R024-RAINB",2023-02-24,"CST-D","NET30",FALSE,3012.5,3012.5,0,2023-01-01,1
28647,"L005-LBGSY",2023-02-27,"MWS-T","NET30",FALSE,1009.48,1009.48,0,2023-01-01,1
28648,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,1283.1,1283.1,0,2023-01-01,1
28649,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,854.1,854.1,0,2023-01-01,1
28650,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,1142.4,1142.4,0,2023-01-01,1
28653,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,1468.6,1468.6,0,2023-01-01,1
28666,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,111.3,111.3,0,2023-01-01,1
28670,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,188.3,188.3,0,2023-01-01,1
28672,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,177.8,177.8,0,2023-01-01,1
28673,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,172.9,172.9,0,2023-01-01,1
28677,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,158.9,158.9,0,2023-01-01,1
28641,"L012-LOZIE",2023-02-27,"CST-D","NET30",FALSE,50100,50100,0,2023-02-01,0
28659,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,666.4,666.4,0,2023-01-01,1
28660,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,572.6,572.6,0,2023-01-01,1
28663,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,142.8,142.8,0,2023-01-01,1
28665,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,188.3,188.3,0,2023-01-01,1
28667,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,101.5,101.5,0,2023-01-01,1
28668,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,1090.6,1090.6,0,2023-01-01,1
28669,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,744.8,744.8,0,2023-01-01,1
28671,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,263.2,263.2,0,2023-01-01,1
28674,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,151.9,151.9,0,2023-01-01,1
28675,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,818.3,818.3,0,2023-01-01,1
28676,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,178.5,178.5,0,2023-01-01,1
28678,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,219.8,219.8,0,2023-01-01,1
28643,"S038-STLKI",2023-02-27,"MWS-T","NET60",FALSE,2915,2915,0,2023-01-01,1
28644,"S038-STLKI",2023-02-27,"MWS-T","NET60",FALSE,495,495,0,2023-01-01,1
28645,"S038-STLKI",2023-02-27,"MWS-T","NET60",FALSE,1370,1370,0,2023-01-01,1
28646,"W007-WAHSE",2023-02-27,NA,NA,FALSE,160.2,160.2,0,2023-01-01,1
28651,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,854.1,854.1,0,2023-01-01,1
28652,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,1468.6,1468.6,0,2023-01-01,1
28654,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,177.8,177.8,0,2023-01-01,1
28655,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,172.9,172.9,0,2023-01-01,1
28656,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,688.8,688.8,0,2023-01-01,1
28657,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,757.4,757.4,0,2023-01-01,1
28658,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,389.9,389.9,0,2023-01-01,1
28661,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,599.2,599.2,0,2023-01-01,1
28662,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,142.8,142.8,0,2023-01-01,1
28664,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,215.6,215.6,0,2023-01-01,1
28689,"M030-MORGO",2023-02-28,"MWS-T","NET45",FALSE,1450,1450,0,2023-01-01,1
28690,"M030-MORGO",2023-03-01,"MWS-T","NET45",FALSE,8629.2,8629.2,0,2023-01-01,2
28691,"M030-MORGO",2023-03-01,"MWS-T","NET45",FALSE,4788.5,4788.5,0,2023-01-01,2
28692,"M030-MORGO",2023-03-01,"MWS-T","NET45",FALSE,462,462,0,2023-01-01,2
28694,"M030-MORGO",2023-03-01,NA,"NET45",FALSE,5262,5262,0,2023-01-01,2
